key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,full_name,name_norm,team_norm,has_stats,image_count,folder_path,has_image
13526,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-40498,Zalewski,Nicola,21,midfielder,MF,Nicola Zalewski,nicola zalewski,poland,True,50.0,data\raw\player-images\Images\Images\Group C\Poland Players\Images_Nicola Zalewski,True
13527,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-90913,Grabara,Kamil,22,goal keeper,GK,Kamil Grabara,kamil grabara,poland,True,50.0,data\raw\player-images\Images\Images\Group C\Poland Players\Images_Kamil Grabara,True
13528,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-11013,Piątek,Krzysztof,23,forward,FW,Krzysztof Piątek,krzysztof piatek,poland,True,50.0,data\raw\player-images\Images\Images\Group C\Poland Players\Images_Krzysztof Pi─àtek,True
13529,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-23437,Frankowski,Przemysław,24,midfielder,MF,Przemysław Frankowski,przemys aw frankowski,poland,False,50.0,data\raw\player-images\Images\Images\Group C\Poland Players\Images_Przemys┼éaw Frankowski,True
13530,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-42168,Gumny,Robert,25,defender,DF,Robert Gumny,robert gumny,poland,True,50.0,data\raw\player-images\Images\Images\Group C\Poland Players\Images_Robert Gumny,True
13531,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-02071,Skóraś,Michał,26,midfielder,MF,Michał Skóraś,micha skoras,poland,False,50.0,data\raw\player-images\Images\Images\Group C\Poland Players\Images_Micha┼é Sk├│ra┼¢,True
13532,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-72028,Patrício,Rui,1,goal keeper,GK,Rui Patrício,rui patricio,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Rui Patr├¡cio,True
13533,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-41603,Dalot,Diogo,2,defender,DF,Diogo Dalot,diogo dalot,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Diogo Dalot,True
13534,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-81972,Pepe,not applicable,3,defender,DF,Pepe,pepe,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Pepe,True
13535,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-10712,Dias,Rúben,4,defender,DF,Rúben Dias,ruben dias,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_R├║ben Dias,True
13536,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-67578,Guerreiro,Raphaël,5,defender,DF,Raphaël Guerreiro,raphael guerreiro,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Rapha├½l Guerreiro,True
13537,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-46583,Palhinha,João,6,midfielder,MF,João Palhinha,joao palhinha,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Jo├úo Palhinha,True
13538,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-70442,Ronaldo,Cristiano,7,forward,FW,Cristiano Ronaldo,cristiano ronaldo,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Cristiano Ronaldo (captain),True
13539,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-39584,Fernandes,Bruno,8,midfielder,MF,Bruno Fernandes,bruno fernandes,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Bruno Fernandes,True
13540,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-33280,Silva,André,9,forward,FW,André Silva,andre silva,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Andr├⌐ Silva,True
13541,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-34205,Silva,Bernardo,10,forward,FW,Bernardo Silva,bernardo silva,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Bernardo Silva,True
13542,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-17931,Félix,João,11,forward,FW,João Félix,joao felix,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Jo├úo F├⌐lix,True
13543,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-85204,Sá,José,12,goal keeper,GK,José Sá,jose sa,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Jos├⌐ S├í,True
13544,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-98929,Pereira,Danilo,13,defender,DF,Danilo Pereira,danilo pereira,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Danilo Pereira,True
13545,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-44689,Carvalho,William,14,midfielder,MF,William Carvalho,william carvalho,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_William Carvalho,True
13546,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-27349,Leão,Rafael,15,forward,FW,Rafael Leão,rafael leao,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Rafael Le├úo,True
13547,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-89266,Vitinha,not applicable,16,midfielder,MF,Vitinha,vitinha,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Vitinha,True
13548,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-31133,Mário,João,17,midfielder,MF,João Mário,joao mario,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Jo├úo M├írio,True
13549,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-22983,Neves,Rúben,18,midfielder,MF,Rúben Neves,ruben neves,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_R├║ben Neves,True
13550,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-87003,Mendes,Nuno,19,defender,DF,Nuno Mendes,nuno mendes,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Nuno Mendes,True
13551,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-16736,Cancelo,João,20,defender,DF,João Cancelo,joao cancelo,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Jo├úo Cancelo,True
13552,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-05304,Horta,Ricardo,21,forward,FW,Ricardo Horta,ricardo horta,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Ricardo Horta,True
13553,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-54827,Costa,Diogo,22,goal keeper,GK,Diogo Costa,diogo costa,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Diogo Costa,True
13554,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-57759,Nunes,Matheus,23,midfielder,MF,Matheus Nunes,matheus nunes,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Matheus Nunes,True
13555,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-05289,Silva,António,24,defender,DF,António Silva,antonio silva,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Ant├│nio Silva,True
13556,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-78787,Otávio,not applicable,25,midfielder,MF,Otávio,otavio,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Ot├ívio,True
13557,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-41647,Ramos,Gonçalo,26,forward,FW,Gonçalo Ramos,goncalo ramos,portugal,True,50.0,data\raw\player-images\Images\Images\Group H\Portugal Players\Images_Gon├ºalo Ramos,True
13558,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-70879,Al-Sheeb,Saad,1,goal keeper,GK,Saad Al-Sheeb,saad al sheeb,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Saad Al-Sheeb,True
13559,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-00052,Ró-Ró,not applicable,2,defender,DF,Ró-Ró,ro ro,qatar,False,51.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_R├│-R├│,True
13560,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-01258,Hassan,Abdelkarim,3,midfielder,MF,Abdelkarim Hassan,abdelkarim hassan,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Abdelkarim Hassan,True
13561,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-90689,Waad,Mohammed,4,defender,DF,Mohammed Waad,mohammed waad,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Mohammed Waad,True
13562,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-42663,Salman,Tarek,5,defender,DF,Tarek Salman,tarek salman,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Tarek Salman,True
13563,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-97800,Hatem,Abdulaziz,6,midfielder,MF,Abdulaziz Hatem,abdulaziz hatem,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Abdulaziz Hatem,True
13564,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-57100,Alaaeldin,Ahmed,7,forward,FW,Ahmed Alaaeldin,ahmed alaaeldin,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Ahmed Alaaeldin,True
13565,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-51678,Assadalla,Ali,8,midfielder,MF,Ali Assadalla,ali assadalla,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Ali Assadalla,True
13566,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-17048,Muntari,Mohammed,9,forward,FW,Mohammed Muntari,mohammed muntari,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Mohammed Muntari,True
13567,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-38732,Al-Haydos,Hassan,10,midfielder,MF,Hassan Al-Haydos,hassan al haydos,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Hassan Al-Haydos (captain),True
13568,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-47319,Afif,Akram,11,forward,FW,Akram Afif,akram afif,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Akram Afif,True
13569,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-95754,Boudiaf,Karim,12,midfielder,MF,Karim Boudiaf,karim boudiaf,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Karim Boudiaf,True
13570,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-32949,Kheder,Musab,13,defender,DF,Musab Kheder,musab kheder,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Musab Kheder,True
13571,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-33804,Ahmed,Homam,14,defender,DF,Homam Ahmed,homam ahmed,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Homam Ahmed,True
13572,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-15161,Al-Rawi,Bassam,15,defender,DF,Bassam Al-Rawi,bassam al rawi,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Bassam Al-Rawi,True
13573,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-12810,Khoukhi,Boualem,16,defender,DF,Boualem Khoukhi,boualem khoukhi,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Boualem Khoukhi,True
13574,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-01077,Mohammad,Ismaeel,17,defender,DF,Ismaeel Mohammad,ismaeel mohammad,qatar,False,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Ismaeel Mohammad,True
13575,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-54495,Muneer,Khalid,18,forward,FW,Khalid Muneer,khalid muneer,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Khalid Muneer,True
13576,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-01930,Ali,Almoez,19,forward,FW,Almoez Ali,almoez ali,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Almoez Ali,True
13577,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-43921,Al-Hajri,Salem,20,midfielder,MF,Salem Al-Hajri,salem al hajri,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Salem Al-Hajri,True
13578,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-75618,Hassan,Yousef,21,goal keeper,GK,Yousef Hassan,yousef hassan,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Yousef Hassan,True
13579,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-28811,Barsham,Meshaal,22,goal keeper,GK,Meshaal Barsham,meshaal barsham,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Meshaal Barsham,True
13580,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-63532,Madibo,Assim,23,midfielder,MF,Assim Madibo,assim madibo,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Assim Madibo,True
13581,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-93316,Al-Hadhrami,Naif,24,midfielder,MF,Naif Al-Hadhrami,naif al hadhrami,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Naif Al-Hadhrami,True
13582,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-22110,Gaber,Jassem,25,midfielder,MF,Jassem Gaber,jassem gaber,qatar,True,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Jassem Gaber,True
13583,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-26637,Meshaal,Mostafa,26,midfielder,MF,Mostafa Meshaal,mostafa meshaal,qatar,False,50.0,data\raw\player-images\Images\Images\Group A\Qatar Players\Images_Mostafa Meshaal,True
13584,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-06659,Al-Rubaie,Mohammed,1,goal keeper,GK,Mohammed Al-Rubaie,mohammed al rubaie,saudi arabia,False,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Mohammed Al-Rubaie,True
13585,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-06789,Al-Ghannam,Sultan,2,defender,DF,Sultan Al-Ghannam,sultan al ghannam,saudi arabia,False,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Sultan Al-Ghannam,True
13586,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-20388,Madu,Abdullah,3,defender,DF,Abdullah Madu,abdullah madu,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Abdullah Madu,True
13587,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-12335,Al-Amri,Abdulelah,4,defender,DF,Abdulelah Al-Amri,abdulelah al amri,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Abdulelah Al-Amri,True
13588,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-87284,Al-Bulaihi,Ali,5,defender,DF,Ali Al-Bulaihi,ali al bulaihi,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Ali Al-Bulaihi,True
13589,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-94422,Al-Breik,Mohammed,6,defender,DF,Mohammed Al-Breik,mohammed al breik,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Mohammed Al-Breik,True
13590,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-93688,Al-Faraj,Salman,7,midfielder,MF,Salman Al-Faraj,salman al faraj,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Salman Al-Faraj (captain),True
13591,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-20216,Al-Malki,Abdulellah,8,midfielder,MF,Abdulellah Al-Malki,abdulellah al malki,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Abdulellah Al-Malki,True
13592,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-89845,Al-Buraikan,Firas,9,forward,FW,Firas Al-Buraikan,firas al buraikan,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Firas Al-Buraikan,True
13593,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-70583,Al-Dawsari,Salem,10,forward,FW,Salem Al-Dawsari,salem al dawsari,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Salem Al-Dawsari,True
13594,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-37308,Al-Shehri,Saleh,11,forward,FW,Saleh Al-Shehri,saleh al shehri,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Saleh Al-Shehri,True
13595,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-08125,Abdulhamid,Saud,12,defender,DF,Saud Abdulhamid,saud abdulhamid,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Saud Abdulhamid,True
13596,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-45457,Al-Shahrani,Yasser,13,defender,DF,Yasser Al-Shahrani,yasser al shahrani,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Yasser Al-Shahrani,True
13597,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-99177,Otayf,Abdullah,14,midfielder,MF,Abdullah Otayf,abdullah otayf,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Abdullah Otayf,True
13598,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-45413,Al-Hassan,Ali,15,midfielder,MF,Ali Al-Hassan,ali al hassan,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Ali Al-Hassan,True
13599,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-87569,Al-Najei,Sami,16,midfielder,MF,Sami Al-Najei,sami al najei,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Sami Al-Najei,True
13600,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-93173,Al-Tambakti,Hassan,17,defender,DF,Hassan Al-Tambakti,hassan al tambakti,saudi arabia,False,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Hassan Al-Tambakti,True
13601,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-76864,Al-Abed,Nawaf,18,midfielder,MF,Nawaf Al-Abed,nawaf al abed,saudi arabia,False,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Nawaf Al-Abed,True
13602,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-84563,Bahebri,Hattan,19,forward,FW,Hattan Bahebri,hattan bahebri,saudi arabia,False,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Hattan Bahebri,True
13603,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-45581,Al-Aboud,Abdulrahman,20,forward,FW,Abdulrahman Al-Aboud,abdulrahman al aboud,saudi arabia,True,33.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Abdulrahman Al-Aboud,True
13604,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-85438,Al-Owais,Mohammed,21,goal keeper,GK,Mohammed Al-Owais,mohammed al owais,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Mohammed Al-Owais,True
13605,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-67035,Al-Aqidi,Nawaf,22,goal keeper,GK,Nawaf Al-Aqidi,nawaf al aqidi,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Nawaf Al-Aqidi,True
13606,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-91268,Kanno,Mohamed,23,midfielder,MF,Mohamed Kanno,mohamed kanno,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Mohamed Kanno,True
13607,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-10907,Al-Dawsari,Nasser,24,midfielder,MF,Nasser Al-Dawsari,nasser al dawsari,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Nasser Al-Dawsari,True
13608,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-40487,Asiri,Haitham,25,forward,FW,Haitham Asiri,haitham asiri,saudi arabia,True,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Haitham Asiri,True
13609,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-06750,Sharahili,Riyadh,26,midfielder,MF,Riyadh Sharahili,riyadh sharahili,saudi arabia,False,50.0,data\raw\player-images\Images\Images\Group C\Saudi Arabia Players\Images_Riyadh Sharahili,True
13610,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-99821,Dieng,Seny,1,goal keeper,GK,Seny Dieng,seny dieng,senegal,True,50.0,data\raw\player-images\Images\Images\Group A\Senegal Players\Images_Seny Dieng,True
